2642,query,will return,row,16
2643,process,has,access,16
2644,server,returns,json,16
2645,client,gets,data,16
2646,user,is touching,screen,16
2647,client,can send,data,16
2648,user,starts,scrolling,16
2649,user,insert,data,16
2650,user,perform,search,16
2651,socket,has,data,16
2652,jquery,has,selector,16
2653,syntax,makes,sense,16
2654,loop,makes,sense,16
2655,array,makes,sense,16
2656,result,make,sense,16
2657,index,makes,sense,16
2658,soap,based,services,16
2659,control,lost,focus,16
2660,google,crawls,site,16
2661,string,has,space,16
2662,string,contains,space,16
2663,filename,has,spaces,16
2664,value,has,type,16
2665,user,draws,line,16
2666,user,select,state,16
2667,object,has,state,16
2668,users,enter,html,16
2669,file,has,lines,16
2670,user,hits,link,16
2671,gnu,build,system,16
2672,person,clicks,link,16
2673,user,scrolls,table view,16
2674,combobox,has,focus,16
2675,user,installed,application,15
2676,details,read,http,15
2677,users,access,data,15
2678,user,choose,location,15
2679,clients,ip,address,15
2680,application,uses,memory,15
2681,user,can modify,data,15
2682,code,will leak,memory,15
2683,comma,separated,data,15
2684,element,have,id,15
2685,users,submit,data,15
2686,processes,share,memory,15
2687,developer,has,access,15
2688,android,needs,memory,15
2689,user,sets,date,15
2690,user,moves,focus,15
2691,parent,has,child,15
2692,program,allocates,memory,15
2693,item,has,children,15
2694,details,see,https,15
2695,type,has,default constructor,15
2696,method,sends,message,15
2697,parameters,have,default values,15
2698,site,uses,https,15
2699,project,has,dependencies,15
2700,textfield,has,focus,15
2701,maximum,stack,depth,15
2702,interface,have,method,15
2703,table,has,class,15
2704,object,support,method,15
2705,subclasses,decide,class,15
2706,api,has,method,15
2707,blog post,has,details,15
2708,people,make,mistakes,15
2709,json,encoded,array,15
2710,net,have,idea,15
2711,library,has,class,15
2712,iis,rewrite,module,15
2713,user,choose,directory,15
2714,user,moved,mouse,15
2715,auto,generated,classes,15
2716,jquery,submit,form,15
2717,stackoverflow,uses,asp,15
2718,form,has,name,15
2719,user,enters,answer,15
2720,view,contains,form,15
2721,property,has,effect,15
2722,php,find,file,15
2723,javascript,supports,closures,15
2724,user,downloaded,file,15
2725,php,put,code,15
2726,people,feel,need,15
2727,file,has,code,15
2728,function,has,idea,15
2729,views,have,access,15
2730,user,contributed,notes,15
2731,event,log,entries,15
2732,application,has,form,15
2733,page,throws,error,15
2734,elements,have,ids,15
2735,firebug,is giving,error,15
2736,javascript,submit,form,15
2737,linker,gives,error,15
2738,user,enters,location,15
2739,mysql,returns,error,15
2740,users,can upload,file,15
2741,code,throwing,error,15
2742,user,select,number,15
2743,browser,shows,error,15
2744,user,creates,object,15
2745,video,embed,code,15
2746,method,accepts,object,15
2747,compiler,produces,error,15
2748,compiler,perform,optimizations,15
2749,mysql,throw,error,15
2750,user,drag,image,15
2751,users,write,code,15
2752,eclipse,has,option,15
2753,am,using,code,15
2754,user,selected,option,15
2755,compiler,will emit,error,15
2756,user,select,options,15
2757,debugger,shows,error,15
2758,user,sees,image,15
2759,compiler,will emit,code,15
2760,user,sees,form,15
2761,config,get,error,15
2762,component,have,focus,15
2763,eclipse,throws,error,15
2764,server,sends,page,15
2765,compiler,can optimize,code,15
2766,website,can not display,page,15
2767,user,gets,access,15
2768,server,renders,page,15
2769,compilers,generate,code,15
2770,page,has,images,15
2771,mysql,throws,error,15
2772,servlets,info,page,15
2773,account,have,access,15
2774,constructor,takes,parameter,15
2775,user,can select,color,15
2776,user,has,page,15
2777,spring,managed,beans,15
2778,url,has,parameters,15
2779,user,select,color,15
2780,user,is typing,text,15
2781,row,has,column,15
2782,child,has,parent,15
2783,user,clicks,column,15
2784,user,selects,number,15
2785,program,has,error,15
2786,user,clicks,form,15
2787,script,returns,error,15
2788,interface,has,implementation,15
2789,click,add,command,15
2790,user,grants,permission,15
2791,code,give,errors,15
2792,algorithm,takes,time,15
2793,form,submit,event,15
2794,jboss,uses,tomcat,15
2795,edit,see,comments,15
2796,user,has write,permissions,15
2797,documentation,gives,example,15
2798,django,rest,framework,15
2799,release,build,configuration,15
2800,make,has,permissions,15
2801,error,occurred loading,configuration file,15
2802,users,can invite,friends,15
2803,python,throws,exception,15
2804,users,have,permissions,15
2805,activity,not found,exception,15
2806,user,rotate,phone,15
2807,class,throws,exception,15
2808,user,locks,phone,15
2809,webkit,based,browsers,15
2810,page,has,info,15
2811,method,does not throw,exception,15
2812,program,read,file,15
2813,user,selects,account,15
2814,link,has,info,15
2815,code,does not throw,exception,15
2816,python,has,function,15
2817,user,created,account,15
2818,table,has,pk,15
2819,thread,completes,execution,15
2820,user,clicks,text,15
2821,compiler,has,bug,15
2822,game,takes,place,15
2823,files,have,extensions,15
2824,execution,takes,place,15
2825,user,gets,feedback,15
2826,user,will enter,information,15
2827,user,have write,access,15
2828,serialization,takes,place,15
2829,page,has,content,15
2830,development,takes,place,15
2831,user,enters,field,15
2832,user,entered,information,15
2833,apple,rejects,app,15
2834,user,clicks,play,15
2835,user,defined,fields,15
2836,form,uses,post,15
2837,user,edit,fields,15
2838,user,makes,post,15
2839,html,submit,button,15
2840,user,changes,preference,15
2841,mouse,enters,button,15
2842,query,has,prefix,15
2843,user,scrolls,content,15
2844,javascript,call,function,15
2845,object,has,fields,15
2846,solutions,solve,problem,15
2847,error,could not load,file,15
2848,answers,solve,problem,15
2849,activity,extends,context,15
2850,jquery,submit,function,15
2851,cell,has,button,15
2852,code,solve,problem,15
2853,directory,contains,file,15
2854,code,have,problems,15
2855,user,defined,conversion,15
2856,object,oriented,programming language,15
2857,whole,log,file,15
2858,arrays,have,property,15
2859,user,deleted,app,15
2860,user,has,item,15
2861,compiler,generated,copy constructor,15
2862,error,compile,time,15
2863,css,rounded,corners,15
2864,user,adds,items,15
2865,browser,access,css,15
2866,mysql,executes,query,15
2867,grid,displays,data,15
2868,user,select,items,15
2869,ajax,get,call,15
2870,thread,answers,question,15
2871,web,forms,application,15
2872,users,can add,items,15
2873,user,related,data,15
2874,article,answers,question,15
2875,form,submit,data,15
2876,user,edits,record,15
2877,user,send,data,15
2878,user,delete,record,15
2879,server,is running,centos,15
2880,query,return,records,15
2881,server,sends,certificate,15
2882,browser,executes,javascript,15
2883,windows,console,application,15
2884,user,selects,time,15
2885,user,selects,application,15
2886,class,has,references,15
2887,function,returns,values,15
2888,user,accepts,request,15
2889,user,can resize,window,15
2890,class,extends,jframe,15
2891,user,can enter,url,15
2892,server,handles,request,15
2893,user,change,username,15
2894,client,sent,request,15
2895,cookie,has,value,15
2896,mysql,do,job,15
2897,user,moves,window,15
2898,application,receives,request,15
2899,user,changes,window size,15
2900,function,return,result,15
2901,compiler,emits,warning,15
2902,file,has,header,15
2903,soap,uses,xml,15
2904,query,is not returning,results,15
2905,browser,will prompt,user,15
2906,table,has,row,15
2907,user,is browsing,website,15
2908,user,copy,text,15
2909,string,contains,value,15
2910,code,gets,run,15
2911,row,has,value,15
2912,program,spends,time,15
2913,activity,implements,view,15
2914,user,swipes,screen,15
2915,readers,block,writers,15
2916,user,change,language,15
2917,compiler,is giving,warning,15
2918,names,make,sense,15
2919,query,returns,values,15
2920,lines,make,sense,15
2921,os,do,work,15
2922,solution,make,sense,15
2923,user,enter,keyword,15
2924,reference,makes,sense,15
2925,structure,make,sense,15
2926,errors,make,sense,15
2927,part,make,sense,15
2928,element,has,height,15
2929,interface,makes,sense,15
2930,request,reach,server,15
2931,project,build,settings,15
2932,process,receives,signal,15
2933,click,add,library,15
2934,user,sends,sms,15
2935,question,has,solution,15
2936,body,give,solution,15
2937,file name,has,space,15
2938,path,has,space,15
2939,php,generates,html,15
2940,application,uses,spring,15
2941,pdo,prepared,statements,15
2942,post,build,steps,15
2943,focus,leaves,textbox,15
2944,error,can not find,symbol,15
2945,users,use,system,15
2946,database,contains,tables,15
2947,code,did,work,14
2948,user,add,text,14
2949,array,has,value,14
2950,see,updated,http,14
2951,user,edits,value,14
2952,wikipedia,has,list,14
2953,user,has changed,value,14
2954,comma,separated,lists,14
2955,field,contains,value,14
2956,user,scrolls,listview,14
2957,users,have,username,14
2958,user,defined,literals,14
2959,expression,has,value,14
2960,application,have,focus,14
2961,user,hits,website,14
2962,compiler,allocate,memory,14
2963,table,called,users,14
2964,user,enters,login details,14
2965,call,stack,window,14
2966,time,round,loop,14
2967,browser,prompt,user,14
2968,php,send,mail,14
2969,developers,make,changes,14
2970,bean,managed,transactions,14
2971,users,can enter,data,14
2972,use,must specify,type,14
2973,user,removes,application,14
2974,js,file,https,14
2975,user,has,data,14
2976,textfield,loses,focus,14
2977,user,enter,character,14
2978,sender,sends,message,14
2979,servers,have,access,14
2980,user,writes,message,14
2981,unicode,get,characters,14
2982,text box,has,focus,14
2983,users,export,data,14
2984,client,receive,message,14
2985,user,has granted,access,14
2986,client,will send,message,14
2987,utf-8,encoded,characters,14
2988,users,send,message,14
2989,application,accesses,database,14
2990,server,will send,message,14
2991,user,clicks,date,14
2992,clients,send,message,14
2993,function,take,argument,14
2994,nsstring,has,method,14
2995,class,does not have,default constructor,14
2996,jquery,uses,method,14
2997,users,have,choice,14
2998,entity,has,id,14
2999,tfs,build,definition,14
3000,thread,locks,mutex,14
3001,user,select,city,14
3002,user,put,mouse,14
3003,method,take,arguments,14
3004,client,has,idea,14
3005,site,uses,ajax,14
3006,item,has,name,14
3007,split,returns,array,14
3008,pointer,has,type,14
3009,page,uses,ajax,14
3010,table,scan,time,14
3011,answer,has,details,14
3012,user,selects,node,14
3013,auto,generated,class,14
3014,user,expands,node,14
3015,tag,has,class,14
3016,function,return,null,14
3017,user,is holding,device,14
3018,error,occurred creating,form,14
3019,facebook,send,dialog,14
3020,user,submits,file,14
3021,user,know,difference,14
3022,user,clicks,object,14
3023,string,contains,digits,14
3024,compilers,have,options,14
3025,element,has,classes,14
3026,user,can save,image,14
3027,javascript,does not have,classes,14
3028,user,close,form,14
3029,users,can upload,documents,14
3030,product,has,image,14
3031,user,changes,dropdown,14
3032,user,open,form,14
3033,set,does not allow,duplicates,14
3034,browser,cache,page,14
3035,union,removes,duplicates,14
3036,users,visit,page,14
3037,changes,do not take,effect,14
3038,user,submit,page,14
3039,developer,commits,code,14
3040,user,reaches,page,14
3041,icon,includes gloss,effects,14
3042,users,refresh,page,14
3043,admin,has,access,14
3044,user,view,page,14
3045,nobody,has,answer,14
3046,user,can access,page,14
3047,property,has,attribute,14
3048,people,do,time,14
3049,js,template,engine,14
3050,user,is scrolling,page,14
3051,edit,include,code,14
3052,function,accepts,parameter,14
3053,compiler,show,error,14
3054,user,provides,password,14
3055,object,support,error,14
3056,user,enters,time,14
3057,matlab,gives,error,14
3058,maven,build,tool,14
3059,eclipse,give,error,14
3060,innodb,supports,transactions,14
3061,java,gives,error,14
3062,queries,use,index,14
3063,code,got,error,14
3064,application,has,ui,14
3065,html,get,error,14
3066,server,receives,file,14
3067,code,does not give,error,14
3068,user,will upload,file,14
3069,controller,have,access,14
3070,string,contains,text,14
3071,line,generates,error,14
3072,server,supports,php,14
3073,compiler,returns,error,14
3074,edit,add,info,14
3075,compiler,interprets,code,14
3076,user,can upload,picture,14
3077,console,throws,error,14
3078,upload,takes,place,14
3079,php,throw,error,14
3080,user,drops,file,14
3081,source,not found,error,14
3082,operations,take,time,14
3083,user,choose,color,14
3084,call,takes,place,14
3085,text,change,color,14
3086,evaluation,takes,place,14
3087,user,sees,error,14
3088,animation,take,place,14
3089,table,not found,error,14
3090,users,can enter,information,14
3091,user,get,error,14
3092,question,has,information,14
3093,people,get,error,14
3094,users,are uploading,files,14
3095,python,throws,error,14
3096,user,changes,input,14
3097,users,will have,ability,14
3098,user,can create,post,14
3099,method,takes,block,14
3100,user,submits,post,14
3101,server,receives,command,14
3102,user,clicks,input,14
3103,script,has,errors,14
3104,table,must have,primary key,14
3105,hacker,gets,access,14
3106,user,have,privileges,14
3107,function,return,boolean,14
3108,edit,found,problem,14
3109,user,enters,comment,14
3110,folder,has,files,14
3111,element,triggered,event,14
3112,code,is causing,problem,14
3113,questions,please,comment,14
3114,approach,solves,problem,14
3115,update,answer,comment,14
3116,solution,solve,problem,14
3117,post,has,comments,14
3118,interface,extends,interface,14
3119,navigation,based,app,14
3120,library,has,function,14
3121,edit,add,example,14
3122,compiler,has,problem,14
3123,user,leaves,computer,14
3124,nobody,has,problem,14
3125,method,may throw,exception,14
3126,link,will solve,problem,14
3127,code,threw,exception,14
3128,server,takes,time,14
3129,function,will throw,exception,14
3130,others,have,problem,14
3131,user,reopens,app,14
3132,line,is causing,problems,14
3133,user,started,app,14
3134,views,stored,procedures,14
3135,compiler,throws,exception,14
3136,system,kills,process,14
3137,type,has,constructor,14
3138,user,uses,program,14
3139,methods,throw,exceptions,14
3140,show,hidden,files,14
3141,user,remove,app,14
3142,functions,have,property,14
3143,user,deletes,account,14
3144,user,deletes,item,14
3145,user,installs,extension,14
3146,user,purchases,item,14
3147,mysql,has,feature,14
3148,object,has,prototype,14
3149,application,has,feature,14
3150,none,answers,question,14
3151,user,fills,field,14
3152,program,crashes,time,14
3153,users,share,content,14
3154,user,picks,item,14
3155,document,has,field,14
3156,use,parametrized,query,14
3157,use,hidden,fields,14
3158,user,answered,question,14
3159,users,submit,content,14
3160,people,answer,questions,14
3161,memory,map,file,14
3162,user,select,range,14
3163,dialog,has,button,14
3164,compiler,has,reason,14
3165,client,uploads,file,14
3166,database,has,records,14
3167,apple,approved,app,14
3168,browser,does not support,javascript,14
3169,browser,opens,file,14
3170,website,uses,javascript,14
3171,custom,js,file,14
3172,objects,have,references,14
3173,client,clicks,button,14
3174,site,uses,javascript,14
3175,server,sends,cookie,14
3176,firefox,has,firebug,14
3177,user,adds,file,14
3178,class,extend,jframe,14
3179,app,has,button,14
3180,client,is sending,request,14
3181,browser,supports,cookies,14
3182,response,contains,header,14
3183,user,performed,action,14
3184,query,should do,job,14
3185,user,de-authorizes,app,14
3186,client,get,response,14
3187,user,approves,app,14
3188,queries,give,result,14
3189,users,enter,credentials,14
3190,user,delete,row,14
3191,form,encoded,data,14
3192,client,sends,header,14
3193,application,makes,call,14
3194,user,resizes,screen,14
3195,user,allows,application,14
3196,user,hits,search,14
3197,user,performs,actions,14
3198,model,makes,sense,14
3199,user,perform,actions,14
3200,object,makes,sense,14
3201,http,get,calls,14
3202,test,makes,sense,14
3203,user,see,data,14
3204,parameters,make,sense,14
3205,user,hits,cancel,14
3206,image,has,height,14
3207,user,inputted,data,14
3208,am,making,sense,14
3209,array,contains,data,14
3210,friends,need,help,14
3211,dialog,themed,activity,14
3212,client,calls,server,14
3213,user,made,change,14
3214,user,switches,language,14
3215,client,reads,data,14
3216,object,oriented,languages,14
3217,client,receive,data,14
3218,application,has,service,14
3219,user,launches,activity,14
3220,location,based,services,14
3221,user,submits,changes,14
3222,xcode,build,settings,14
3223,user,save,changes,14
3224,users,change,settings,14
3225,string,has,length,14
3226,code,works,time,14
3227,eclipse,update,site,14
3228,user,browses,site,14
3229,others,find,solution,14
3230,body,has,solution,14
3231,returns,null,time,14
3232,file name,contains,spaces,14
3233,string,has,spaces,14
3234,files,have,spaces,14
3235,objects,have,state,14
3236,code,hits,line,14
3237,constructor,takes,string,14
3238,edittext,lose,focus,14
3239,browser,renders,html,14
3240,returns,empty,string,14
3241,others,have had,success,14
3242,line,has,syntax error,14
3243,query,has,syntax error,14
3244,ant,build,system,14
3245,hibernate,create,tables,14
3246,details,check,link,14
3247,row,has,link,14
3248,user,hovers,link,14
3249,company,has,application,13
3250,user,enters,link,13
3251,users,see,data,13
3252,article,describes,http,13
3253,text,contains,characters,13
3254,user,changes,locale,13
3255,users,add,data,13
3256,default,install,location,13
3257,application,retrieves,data,13
3258,link,might help,http,13
3259,uri,submitted has disallowed,characters,13
3260,text field,gets,focus,13
3261,user,fills,data,13
3262,employee,has,manager,13
3263,web server,push,data,13
3264,page,has,master page,13
3265,user,clears,data,13
3266,function,takes,time,13
3267,file,contains,characters,13
3268,app,needs,memory,13
3269,data,form,database,13
3270,app,uses,memory,13
3271,app,uses,database,13
3272,program,will leak,memory,13
3273,item,has,checkbox,13
3274,os,will free,memory,13
3275,user,click,checkbox,13
3276,program,needs,memory,13
3277,user,selected,date,13
3278,jvm,allocate,memory,13
3279,user,can enter,date,13
3280,program,has,memory leak,13
3281,method,has,argument,13
3282,git,commit,message,13
3283,array,bounds,checks,13
3284,user,enter,message,13
3285,node,has,child nodes,13
3286,works,fine,time,13
3287,parameter,has,default value,13
3288,user,posts,message,13
3289,question,needs,detail,13
3290,user,has read,message,13
3291,link,gives,details,13
3292,user,post,message,13
3293,link,has,class,13
3294,user,loses,focus,13
3295,list,uses,array,13
3296,device,receives,message,13
3297,file,contains,class,13
3298,application,receives,message,13
3299,user,upload,document,13
3300,textbox,have,focus,13
3301,user,submits,article,13
3302,service,sends,message,13
3303,use,css,classes,13
3304,system,sends,message,13
3305,method,has,drawbacks,13
3306,error,log,message,13
3307,user,selects,dropdown,13
3308,client,can send,messages,13
3309,application,uses,asp,13
3310,user,send,messages,13
3311,array,contains,element,13
3312,form,has,method,13
3313,user,drags,element,13
3314,java,has,method,13
3315,link,has,attribute,13
3316,method,call,method,13
3317,class,has,ability,13
3318,tag,has,id,13
3319,script,sends,email,13
3320,table,contains,id,13
3321,user,had,access,13
3322,object,oriented,model,13
3323,make,has,attribute,13
3324,user,can change,name,13
3325,others,read,code,13
3326,object,have,name,13
3327,im,using,code,13
3328,people,have,idea,13
3329,user,changes,email,13
3330,edit,please,note,13
3331,method,have,access,13
3332,server,sends,notification,13
3333,user,submits,email address,13
3334,ajax,submit,form,13
3335,client,gets,error,13
3336,people,have,time,13
3337,dll,get,error,13
3338,code,returns,null,13
3339,user,granted,access,13
3340,query,returns,null,13
3341,code,would throw,error,13
3342,cell,has,image,13
3343,file,does not exist,error,13
3344,client,submits,form,13
3345,module,not found,error,13
3346,user,will enter,number,13
3347,code,is generating,error,13
3348,php,has,form,13
3349,function,will throw,error,13
3350,call,returns,object,13
3351,code,contains,error,13
3352,array,contains,object,13
3353,browser,returns,error,13
3354,list,contains,object,13
3355,com,get,error,13
3356,function,creates,object,13
3357,twitter,streaming,api,13
3358,user,defined,objects,13
3359,code,needs,access,13
3360,browser,load,image,13
3361,compiler,spits,error,13
3362,browser,resize,image,13
3363,error,have,error,13
3364,app,is spending,time,13
3365,error,got,error,13
3366,network,related,operations,13
3367,compiler,compile,code,13
3368,compiler,knows,types,13
3369,server,is returning,error,13
3370,profile,guided,optimization,13
3371,file,has,error,13
3372,compiler,do,optimizations,13
3373,view,scoped,beans,13
3374,app,has,option,13
3375,ie8,throws,error,13
3376,browser,leaves,page,13
3377,table,should have,column,13
3378,customer,has,orders,13
3379,xcode,shows,error,13
3380,answer,might help,others,13
3381,sql server,throws,error,13
3382,item,has,image,13
3383,time,got,error,13
3384,user,complete,form,13
3385,system,throws,error,13
3386,server,returns,page,13
3387,route,matches,error,13
3388,user,viewing,page,13
3389,js,have,access,13
3390,user,has left,page,13
3391,class,not found,errors,13
3392,users,see,page,13
3393,users,access,app,13
3394,user,can see,page,13
3395,compiler,shows,errors,13
3396,url,has,parameter,13
3397,file,not found,errors,13
3398,constructor,has,parameters,13
3399,method,return,boolean,13
3400,program,find,file,13
3401,page,has,errors,13
3402,function,accepts,parameters,13
3403,firebug,shows,errors,13
3404,browsers,cache,images,13
3405,user,makes,comment,13
3406,user,write,text,13
3407,user,authenticated,app,13
3408,user,add,images,13
3409,user,triggers,event,13
3410,user,select,images,13
3411,questions,leave,comment,13
3412,user,selects,images,13
3413,edit,following,comments,13
3414,users,reset,password,13
3415,edit,answer,comments,13
3416,user,sets,password,13
3417,server,sent,events,13
3418,user,set,password,13
3419,user,selects,company,13
3420,user,resets,password,13
3421,user,is not using,app,13
3422,users,enter,password,13
3423,templates,have,access,13
3424,user,has entered,password,13
3425,service,threw,exception,13
3426,users,reset,passwords,13
3427,debug,build,configuration,13
3428,user,has granted,permission,13
3429,program,is throwing,exception,13
3430,app,needs,permission,13
3431,user,allows,app,13
3432,user,grant,permissions,13
3433,users,can use,app,13
3434,string,contains,url,13
3435,test,throws,exception,13
3436,maximum,stack,usage,13
3437,ef,will throw,exception,13
3438,program,prompts,user,13
3439,user,enters,abc,13
3440,oracle,use,index,13
3441,php,close,connection,13
3442,use,replace,function,13
3443,firefox,has,bug,13
3444,tables,have,indexes,13
3445,user,defined,exceptions,13
3446,user,can take,photo,13
3447,server,accept,connections,13
3448,user,upload,photo,13
3449,function,completes,execution,13
3450,client,wants,user,13
3451,program,continues,execution,13
3452,facebook,uses,php,13
3453,script,finishes,execution,13
3454,sql server,has,function,13
3455,user,enters,exit,13
3456,scrolling,takes,place,13
3457,users,login using,facebook,13
3458,server,sends,information,13
3459,notepad +,has,feature,13
3460,parsing,takes,place,13
3461,net,has,feature,13
3462,addition,takes,place,13
3463,element,has,content,13
3464,user,can add,information,13
3465,page,contains,button,13
3466,copy,takes,place,13
3467,class,has,fields,13
3468,link,provides,information,13
3469,user,can add,fields,13
3470,wordpress,has,function,13
3471,people,click,button,13
3472,function,gets,pointer,13
3473,js,file,contents,13
3474,struct,contains,pointers,13
3475,apache,serve,file,13
3476,list,contains,pointers,13
3477,user,makes,action,13
3478,compiler,has,information,13
3479,function,opens,file,13
3480,schema,compare,tool,13
3481,user,adds,app,13
3482,firewall,is blocking,port,13
3483,data,bound,controls,13
3484,javascript,replace,function,13
3485,application,reads,file,13
3486,control,caused,postback,13
3487,presses,submit,button,13
3488,user,enter,input,13
3489,txt,log,file,13
3490,myisam,support,transactions,13
3491,xml,log,file,13
3492,function,applies,function,13
3493,user,delete,file,13
3494,method,accepts,function,13
3495,xmlhttprequest,can not load,file,13
3496,type,implement,interface,13
3497,user,pushed,button,13
3498,user,buys,item,13
3499,user,has,button,13
3500,title,explains,problem,13
3501,sessions,use,cookies,13
3502,line,solved,problem,13
3503,imageview,have rounded,corners,13
3504,make,implements,interface,13
3505,user,can select,country,13
3506,example,illustrates,problem,13
3507,user,can enter,credentials,13
3508,instance,has,property,13
3509,script,have,access,13
3510,users,uploading,files,13
3511,controller,has,action,13
3512,user,can add,files,13
3513,models,have,access,13
3514,customer,buys,product,13
3515,user,answers,call,13
3516,im,having,issue,13
3517,user,receives,call,13
3518,user,opens,program,13
3519,user,gets,call,13
3520,eclipse,build,project,13
3521,controller,gets,data,13
3522,eclipse,builds,project,13
3523,server,return,data,13
3524,class,have,properties,13
3525,browser,makes,call,13
3526,user,purchased,item,13
3527,sites,have,access,13
3528,user,enters,quantity,13
3529,program,receives,data,13
3530,use,parameterized,query,13
3531,people,use,application,13
3532,people,understand,question,13
3533,compiler,emits,call,13
3534,nobody,has answered,question,13
3535,method,return,data,13
3536,body,tell,reason,13
3537,user,downloads,application,13
3538,program,will ask,user,13
3539,user,restarts,application,13
3540,user,edit,record,13
3541,php,get,data,13
3542,user,creates,record,13
3543,user,can select,category,13
3544,java,has,java,13
3545,swf,can not load,data,13
3546,class,holds,reference,13
3547,user,clicks,category,13
3548,controller,has,reference,13
3549,user,choose,category,13
3550,assembly,has,reference,13
3551,app,has,activity,13
3552,entity,has,reference,13
3553,android,kills,activity,13
3554,user,selects,filter,13
3555,app,get,data,13
3556,objects,hold,references,13
3557,client,send,certificate,13
3558,user,is using,firefox,13
3559,user,make,change,13
3560,see,import,javax,13
3561,client,received,data,13
3562,app,send,request,13
3563,api,get,data,13
3564,user,scrolls,grid,13
3565,list,has,values,13
3566,client,should not repeat,request,13
3567,user,visits,webpage,13
3568,server,sends,request,13
3569,threads,do,work,13
3570,database,do,job,13
3571,statement,returns,value,13
3572,app,has,gui,13
3573,user,supplied,value,13
3574,code,sends,request,13
3575,compiler,give,warnings,13
3576,application,asks,user,13
3577,operator,returns,value,13
3578,ios,support,flash,13
3579,cell,contains,value,13
3580,server,gives,response,13
3581,method,will return,value,13
3582,backbone,uses,jquery,13
3583,user,entered,username,13
3584,method,return,result,13
3585,function,return,values,13
3586,query,will give,result,13
3587,compiler,issue,warning,13
3588,query,returned,result,13
3589,user,has,value,13
3590,versions,will give,result,13
3591,user,leaves,view,13
3592,query,does not return,results,13
3593,process,takes,while,13
3594,people,take,time,13
3595,controller,renders,view,13
3596,user,has,roles,13
3597,links,do,work,13
3598,user,edit,row,13
3599,user,opens,webpage,13
3600,user,select,rows,13
3601,client,has,website,13
3602,query,should return,rows,13
3603,elements,have,value,13
3604,input,looses,focus,13
3605,page,takes,while,13
3606,server,sends,json,13
3607,user,submits,value,13
3608,input,receives,focus,13
3609,data,has,value,13
3610,user,gives,focus,13
3611,windows,uses,utf-16,13
3612,user,enters,search,13
3613,view,has,focus,13
3614,user,has pressed,key,13
3615,user,dismisses,keyboard,13
3616,algorithm,makes,sense,13
3617,types,compile,time,13
3618,users,can enter,text,13
3619,database,makes,sense,13
3620,expression,makes,sense,13
3621,edit,make,sense,13
3622,request,hit,server,13
3623,client,sends,server,13
3624,exception,please,help,13
3625,array,has,size,13
3626,help,shed,light,13
3627,time,takes,time,13
3628,activity,has,focus,13
3629,site,uses,ssl,13
3630,methods,parse,html,13
3631,method,will return,string,13
3632,user,has,subscription,13
3633,browser,parse,html,13
3634,application,spends,time,13
3635,user,select,tab,13
3636,user,selects,table,13
3637,user,set,values,12
3638,activity,has lost,focus,12
3639,compiler,will generate,warning,12
3640,thread,is holding,lock,12
3641,field,have,value,12
3642,code,allocates,memory,12
3643,constructors,return,values,12
3644,compiler,can infer,type,12
3645,method,must return,value,12
3646,text box,gets,focus,12
3647,user,can upload,video,12
3648,jvm,allocates,memory,12
3649,process,can take,while,12
3650,browser,makes,http request,12
3651,user,do,work,12
3652,application,redirects,user,12
3653,user,will enter,value,12
3654,user,selects,type,12
3655,paths,return,value,12
3656,call,takes,time,12
3657,user,opens,web page,12
3658,server,is sending,message,12
3659,user,clicks,word,12
3660,service,receives,message,12
3661,tag,has,value,12
3662,variables,have,type,12
3663,eclipse,gives,warning,12
3664,user,get,message,12
3665,client,do,work,12
3666,id,matches,id,12
3667,user,clicks,widget,12
3668,app,receives,message,12
3669,code,do,work,12
3670,delegate,receives,message,12
3671,column,contains,values,12
3672,console,log,message,12
3673,function,is not returning,value,12
3674,application,receives,messages,12
3675,user,enter,word,12
3676,server,can send,messages,12
3677,comma,seperated,value,12
3678,lists,have,method,12
3679,user,re-sizes,window,12
3680,interface,contains,method,12
3681,user,enter,website,12
3682,instance,has,method,12
3683,users,upload,data,12
3684,elements,have,id,12
3685,user,access,data,12
3686,product,has,id,12
3687,users,have write,access,12
3688,error,occurs,time,12
3689,code,sends,data,12
3690,string,has,method,12
3691,computers,ip,address,12
3692,user,defined,methods,12
3693,users,post,data,12
3694,model,has,methods,12
3695,app,receives,data,12
3696,table,have,id,12
3697,period,matches,character,12
3698,user,can use,mouse,12
3699,users,lose,data,12
3700,user,use,mouse,12
3701,person,has,address,12
3702,user,is dragging,mouse,12
3703,url,contains,characters,12
3704,application,uses,mysql,12
3705,regex,matches,characters,12
3706,users,enter,name,12
3707,php,has,ability,12
3708,variables,have,types,12
3709,xml,store,data,12
3710,product,has,name,12
3711,user,clicks,area,12
3712,table,contains,name,12
3713,user,selects,area,12
3714,user,will enter,name,12
3715,function,accepts,argument,12
3716,user,clicks,name,12
3717,user,can choose,date,12
3718,make,typed,name,12
3719,users,enter,date,12
3720,row,has,name,12
3721,children,have,children,12
3722,python,has,names,12
3723,elements,have,children,12
3724,columns,have,names,12
3725,node,have,children,12
3726,code,should give,idea,12
3727,base class,has,default constructor,12
3728,user,has,need,12
3729,user,has made,choice,12
3730,values,have,types,12
3731,compiler,will generate,default constructor,12
3732,server,log,file,12
3733,teamcity,build,agent,12
3734,function,returns,none,12
3735,user,have,choice,12
3736,name,validate,none,12
3737,documentation,has,details,12
3738,user,can access,file,12
3739,developers,do not have,access,12
3740,user,click,notification,12
